"Species","Longitude","Latitude","State","Locality","year","month","identifier","Elevation"
"Chamaeza ruficauda",-49.67773,-26.713605,"Santa Catarina","REBIO Estadual do Sassafrás",2016,2,"OBS374778949",892.52
"Chamaeza ruficauda",-51.556005,-27.000198,"Santa Catarina","Água Doce, SC",2016,2,"OBS378787931",882.31
"Chamaeza ruficauda",-49.157019,-27.106106,"Santa Catarina","PARNA da Serra do Itajaí — Fazenda Santa Rita",2007,9,"OBS472535314",813.81
"Chamaeza ruficauda",-49.254747,-27.120297,"Santa Catarina","PARNA da Serra do Itajaí — Jundiá",2007,10,"OBS472535476",620.67
"Chamaeza ruficauda",-49.101297,-27.122461,"Santa Catarina","PARNA da Serra do Itajaí — Lageado Alto",2007,6,"OBS472534922",675.24
"Chamaeza ruficauda",-52.592985,-27.242344,"Santa Catarina","Chapecó -- Foz do Rio Monte Alegre",2009,5,"OBS473405954",483.03
"Chamaeza ruficauda",-49.2921,-27.475,"Santa Catarina","Bom Retiro",2015,5,"OBS318178716",728.96
"Chamaeza ruficauda",-49.149485,-27.686872,"Santa Catarina","Morro da Boa Vista",2018,3,"OBS583668621",1008.77
"Chamaeza ruficauda",-49.570532,-27.870489,"Santa Catarina","Curucaca Private Reserve",2010,6,"OBS269809058",1066.55
"Chamaeza ruficauda",-48.862172,-27.885445,"Santa Catarina","PE da Serra do Tabuleiro--Trilha do Campo da Bracatinga",2016,9,"OBS428614810",972.42
"Chamaeza ruficauda",-49.405947,-27.897956,"Santa Catarina","RPPN Grande Floresta das Araucárias",2015,11,"OBS355212775",1112.22
"Chamaeza ruficauda",-49.856601,-27.924502,"Santa Catarina","Urupema--Morro das Antenas",2018,1,"OBS570487622",1453.4
"Chamaeza ruficauda",-49.854398,-27.928687,"Santa Catarina","Urupema - Cachoeira que Congela",2018,5,"OBS627007036",1453.4
"Chamaeza ruficauda",-49.851377,-27.929713,"Santa Catarina","Urupema, Acesso ao Morro das Antenas",2016,2,"OBS375130761",1453.4
"Chamaeza ruficauda",-49.647284,-27.948045,"Santa Catarina","Estalagem Villa da Montanha, Urubici",2010,7,"OBS269814881",1019.26
"Chamaeza ruficauda",-49.934151,-27.951291,"Santa Catarina","Urupema -- Eco-Pousada Rio dos Touros",2015,11,"OBS420675650",1348.35
"Chamaeza ruficauda",-50.833139,-27.998342,"Santa Catarina","Campo Belo do Sul",2014,4,"OBS345461170",945.53
"Chamaeza ruficauda",-49.6158,-28.0007,"Santa Catarina","Urubici- Morro do Antena- SC",,,"LGEMA18861",
"Chamaeza ruficauda",-49.6158,-28.0007,"Santa Catarina","Urubici- Morro do Antena- SC",,,"LGEMA18862",
"Chamaeza ruficauda",-49.53663,-28.007817,"Santa Catarina","Urubici x Morro da Igreja ",2017,5,"OBS586190066",1059.98
"Chamaeza ruficauda",-49.488079,-28.0605,"Santa Catarina","BR-Santa Catarina-Urubici - -28,061x-49,488 - 23/01/2016 06:18",2016,1,"OBS368657541",1115.48
"Chamaeza ruficauda",-49.611726,-28.072132,"Santa Catarina","Santa Barbara",2015,4,"OBS321330553",1387.62
"Chamaeza ruficauda",-49.626725,-28.140686,"Santa Catarina","PN São Joaquim--Trilha Cascatinha",2016,3,"OBS379812303",1549.39
"Chamaeza ruficauda",-49.618889,-28.1525,"Santa Catarina","PN São Joaquim--Grade PPBio, S1500",2016,2,"OBS379827039",1549.39
"Chamaeza ruficauda",-49.641667,-28.153056,"Santa Catarina","PN São Joaquim--Grade PPBio, N3500",2016,2,"OBS380293997",1459.25
"Chamaeza ruficauda",-49.636667,-28.160833,"Santa Catarina","PN São Joaquim--Grade PPBio, S3500",2015,11,"OBS360385786",1596.78
"Chamaeza ruficauda",-49.513521,-28.241388,"Santa Catarina","BR-Santa Catarina-Orleans - -28,241x-49,514 - 29/06/2016 05:43",2016,6,"OBS415442710",954.03
"Chamaeza ruficauda",-49.588616,-28.55339,"Santa Catarina","Siderópolis -- Trilha dos Tropeiros",2015,8,"OBS351464145",372.93
"Chamaeza ruficauda",-49.61887,-28.632365,"Santa Catarina","BR-Santa Catarina-Nova Veneza - -28,632x-49,619 - 16/12/2016 20:35",2016,12,"OBS482837560",565.7
"Chamaeza ruficauda",-49.620398,-28.639615,"Santa Catarina","BR-Santa Catarina-Nova Veneza - -28,64x-49,62 - 28/10/2016 07:44",2016,10,"OBS458160678",565.7
"Chamaeza ruficauda",-49.607378,-28.647213,"Santa Catarina","Unnamed Road, Santa Catarina, BR (-28,647, -49,607)",2017,9,"OBS537120421",470.97
"Chamaeza ruficauda",-49.691269,-28.662349,"Santa Catarina","Pinheiro, Vila Maria, Nova Veneza, SC",2016,11,"OBS442539007",570.74
"Chamaeza ruficauda",-49.820859,-28.705895,"Santa Catarina","BR-Santa Catarina-Morro Grande - -28,706x-49,821 - 01/03/2016 20:24",2016,3,"OBS378857340",938.55
"Chamaeza ruficauda",-49.934589,-28.803974,"Santa Catarina","Est. Gasoduto, Serra da Rocinha, Timbé do Sul",2014,12,"OBS376703097",608.14
"Chamaeza ruficauda",-44.901764,-22.453179,"São Paulo","Serra Fina - da Toca do Lobo ao Capim Amarelo",2016,10,"OBS435343900",1770.38
"Chamaeza ruficauda",-45.142555,-22.505437,"São Paulo","Trilha para os Marins -- Marmelópolis-- MG.",2018,7,"OBS646024789",1653.11
"Chamaeza ruficauda",-45.143969,-22.50797,"São Paulo","Trilha Para Morro Do Careca -- Marmelópolis-- Mg.",2018,9,"OBS655189674",1653.11
"Chamaeza ruficauda",-45.149171,-22.508715,"São Paulo","BR-São Paulo-Piquete - -22,509x-45,149 - 22 de jul de 2017 06:50",2017,7,"OBS520851646",1653.11
"Chamaeza ruficauda",-45.14774,-22.509244,"São Paulo","Trilha Da Base Marins Para Morro Do Careca -- Marmelópolis -- Mg.",2018,9,"OBS665492727",1653.11
"Chamaeza ruficauda",-45.145986,-22.539043,"São Paulo","Estrada/Bairro Marins(-22,539, -45,146)",2017,12,"OBS554032245",1055.38
"Chamaeza ruficauda",-45.225358,-22.569262,"São Paulo","Piquete--Pico do Ataque",2017,1,"OBS459794360",1401.49
"Chamaeza ruficauda",-45.426492,-22.649939,"São Paulo","PE Campos do Jordão--Divisa com MG",2018,7,"OBS646023383",1707.96
"Chamaeza ruficauda",-45.455556,-22.669444,"São Paulo","Parque Estadual de Campos do Jordão",1989,11,"BRA:UNICAMP:FNJV:0000032642",1583.86
"Chamaeza ruficauda",-45.58661,-22.671046,"São Paulo","São bento do sapucai, Pedra do bau",2015,5,"OBS321166881",1537.62
"Chamaeza ruficauda",-45.642,-22.6797,"São Paulo","São Bento do Sapucaí--Estrada do Baúzinho",2018,9,"OBS659947540",1585.49
"Chamaeza ruficauda",-45.462885,-22.6815,"São Paulo","Campos do jordão, Horto Florestal",2015,5,"OBS321168600",1599.54
"Chamaeza ruficauda",-45.655682,-22.684747,"São Paulo","Monumento Natural Pedra do Baú",2016,7,"OBS416386433",1585.49
"Chamaeza ruficauda",-44.633009,-22.685999,"São Paulo","Subida da Serra da Bocaina, kms 08 a 20 da SP 221",2015,5,"OBS322831306",1043.33
"Chamaeza ruficauda",-45.481944,-22.689444,"São Paulo","PE Campos do Jordão (Horto Florestal)",2017,3,"OBS472033876",1538.59
"Chamaeza ruficauda",-45.48765,-22.691073,"São Paulo","Avenida Pedro Paulo, São Paulo, BR Horto Florestal Csmpos Do Jordão. (-22,691, -45,488)",2017,11,"OBS547914954",1673.81
"Chamaeza ruficauda",-45.50286,-22.691557,"São Paulo","Campos do Jordão--Estrada do Borboletário",2018,5,"OBS622140302",1603.99
"Chamaeza ruficauda",-45.505657,-22.694156,"São Paulo","BR-São Paulo-Campos do Jordão ",2016,5,"OBS402864815",1603.99
"Chamaeza ruficauda",-45.472573,-22.702263,"São Paulo","BR-São Paulo-Campos do Jordão-Unnamed Rd - -22,702x-45,473 - 12/02/2016 9:51 AM",2016,2,"OBS374314280",1811.05
"Chamaeza ruficauda",-45.47257,-22.702385,"São Paulo","BR-São Paulo-Campos do Jordão-Unnamed Rd - -22,702x-45,473",2016,2,"OBS372663685",1811.05
"Chamaeza ruficauda",-45.47234,-22.70245,"São Paulo","Estrada PECJ",2015,5,"OBS326467884",1811.05
"Chamaeza ruficauda",-45.478431,-22.703137,"São Paulo","Estrada da Romaria--Até pousada Sta. Maria da Serra",2018,4,"OBS604770914",1811.05
"Chamaeza ruficauda",-45.477862,-22.703474,"São Paulo","Campos do Jordão - Estrada do Horto",2015,6,"OBS325118910",1811.05
"Chamaeza ruficauda",-45.588619,-22.70355,"São Paulo","Campos do Jordão--Pico do Imbiri",2018,4,"OBS605052798",1610.49
"Chamaeza ruficauda",-45.589167,-22.704444,"São Paulo","Campos do Jordao",2009,10,"OBS100659120",1610.49
"Chamaeza ruficauda",-45.58279,-22.70482,"São Paulo","Campos back road.",2011,12,"OBS180826326",1610.49
"Chamaeza ruficauda",-45.469263,-22.709808,"São Paulo","Horta road 1",2015,12,"OBS363351282",1811.05
"Chamaeza ruficauda",-45.469465,-22.71076,"São Paulo","BR-São Paulo-Campos do Jordão-Unnamed Rd - -22,711x-45,469",2016,2,"OBS374314185",1801.79
"Chamaeza ruficauda",-45.5524,-22.71385,"São Paulo","estrada de terra pt. 1 CJ",2015,5,"OBS326465274",1660.52
"Chamaeza ruficauda",-45.597749,-22.714611,"São Paulo","Rua Seis, 151–615, Campos do Jordão BR-SP (-22,7146,-45,5977)",2017,10,"OBS538471006",1685.7
"Chamaeza ruficauda",-44.619593,-22.717306,"São Paulo","São José do Barreiro -- Pousada Campos da Bocaina",2015,5,"OBS322313654",1646.39
"Chamaeza ruficauda",-45.414219,-22.717943,"São Paulo","Estrada das Pedrinhas--Até pousada Sta. Maria da Serra",2018,5,"OBS613305702",1686.23
"Chamaeza ruficauda",-45.631826,-22.723584,"São Paulo","Pousada Palácio Monterei",2010,8,"OBS98023048",1595.69
"Chamaeza ruficauda",-45.617445,-22.731618,"São Paulo","Campos do Jordão-Alto Boa Vista-Posada Tres Pinheiros",2010,8,"OBS453167557",1627.44
"Chamaeza ruficauda",-45.617573,-22.731639,"São Paulo","Pousada 3 Pinheiros",2011,4,"OBS180824056",1627.44
"Chamaeza ruficauda",-45.617884,-22.731778,"São Paulo","Pousada 3 Pinheiros",2011,8,"OBS457223401",1627.44
"Chamaeza ruficauda",-45.588286,-22.735976,"São Paulo","Campos do Jordão - SP",2018,5,"OBS623543466",1663.93
"Chamaeza ruficauda",-44.614899,-22.736117,"São Paulo","São José do Barreiro--PN Serra da Bocaina",2018,11,"OBS708642853",1580.23
"Chamaeza ruficauda",-45.512924,-22.736846,"São Paulo","Parque Estadual Campos do Jordão",2015,10,"OBS347395730",1781.31
"Chamaeza ruficauda",-45.58983,-22.73724,"São Paulo","Campos do Jordao",2015,8,"OBS337976915",1663.93
"Chamaeza ruficauda",-45.589828,-22.73724,"São Paulo","Campos do Jordão--área geral",2018,9,"OBS659599752",1663.93
"Chamaeza ruficauda",-44.75,-22.75,"São Paulo","Serra da Bocaina, Vale do Rio Vermelho",1998,11,"a1d7255a-6edf-49b6-8e67-0b8ee12b0747",1784.67
"Chamaeza ruficauda",-45.493537,-22.752584,"São Paulo","BR-São Paulo-Pindamonhangaba - -22,753x-45,494 - 01/02/2017 01:24",2017,1,"OBS462260712",1287.16
"Chamaeza ruficauda",-45.488698,-22.75509,"São Paulo","Pindamonhangaba--Trilha Zig Zag",2018,12,"OBS689996934",1287.16
"Chamaeza ruficauda",-45.583804,-22.761382,"São Paulo","Campos do Jordão--Colônia do Mackenzie",2013,3,"OBS446568689",1760.55
"Chamaeza ruficauda",-45.615964,-22.769059,"São Paulo","Trilha Zig Zag",2016,12,"OBS453742785",1501.79
"Chamaeza ruficauda",-44.390473,-22.776419,"São Paulo","Bananal SP",2017,2,"OBS464986870",1217.48
"Chamaeza ruficauda",-44.383019,-22.779198,"São Paulo","BR-São Paulo-Bananal-Estrada do Ariró - -22,779x-44,383",2017,2,"OBS473394209",1217.48
"Chamaeza ruficauda",-44.381376,-22.788445,"São Paulo","Fazenda Encontro - BR-São Paulo-Bananal - -22,788x-44,381 - 31/12/2016 20:54",2016,12,"OBS453085564",1347.72
"Chamaeza ruficauda",-45.666861,-22.825238,"São Paulo","Santo Antônio do Pinhal--área geral",2017,7,"OBS666974657",1135.59
"Chamaeza ruficauda",-45.697963,-22.867593,"São Paulo","Santo Antônio do Pinhal - Brejinho Estrada Hotel Harmonia",2014,9,"OBS604187278",1286.96
"Chamaeza ruficauda",-45.872453,-22.875669,"São Paulo","São Francisco",2017,6,"OBS514981055",1390.34
"Chamaeza ruficauda",-45.969522,-22.878271,"São Paulo","São Francisco Xavier--Serra dos Poncianos e trilhas",2018,9,"OBS656164470",1513.72
"Chamaeza ruficauda",-45.866096,-22.886119,"São Paulo","São Francisco Xavier--Estrada do Rio Manso",2018,12,"OBS686794467",1390.34
"Chamaeza ruficauda",-45.980847,-22.907252,"São Paulo","Estrada dos Ferreiras, São Paulo, Sentido Trilha Do MiranteBR (-22,907, -45,981)",2018,3,"OBS595859422",916.21
"Chamaeza ruficauda",-44.844561,-23.151116,"São Paulo","(-23,1511,-44,8446)",2018,1,"OBS571548236",1462.62
"Chamaeza ruficauda",-44.84007,-23.166922,"São Paulo","BR-São Paulo-Cunha-1 “Rodovia Vice Prefeito Salvador Pacetti” - -23,167x-44,84",2016,11,"OBS443812734",1346.06
"Chamaeza ruficauda",-44.972671,-23.183642,"São Paulo","Sitio das Arapongas",2017,1,"OBS453957134",1202.01
"Chamaeza ruficauda",-44.92594,-23.22694,"São Paulo","São Paulo, BR (-23,227, -44,926)",2018,7,"OBS643814540",1203.25
"Chamaeza ruficauda",-45.129048,-23.22996,"São Paulo","Sítio Cotinga",2017,3,"OBS474798470",1327.36
"Chamaeza ruficauda",-45.023265,-23.238897,"São Paulo","PE Serra do Mar--Núcleo Cunha-Indaiá",2015,5,"OBS317968437",1232.71
"Chamaeza ruficauda",-45.104885,-23.354864,"São Paulo","PE Serra do Mar--Núcleo Santa Virgínia",2017,5,"OBS514985576",959.64
"Chamaeza ruficauda",-45.866667,-23.633333,"São Paulo","Sao Paulo, Boraceia Biological Station",2003,2,"OBS136000511",959.55
"Chamaeza ruficauda",-48.412757,-24.26821,"São Paulo","PE Intervales",2016,10,"OBS439699084",873.05
"Drymophila rubricollis",-54.585574,-25.657546,"Alto Paraná","Parque Nacional Iguazú",2018,11,"OBS672555444",183.32
"Drymophila rubricollis",-54.588884,-25.658022,"Alto Paraná","PY-Departamento del Alto Paraná - -25,6580x-54,5889 - 7 ene 2016 12:14",2016,1,"OBS364261013",178.97
"Drymophila rubricollis",-55.633333,-26.083333,"Caazapá","Parque Nacional Caazapá, Caazapá (Alto Paraná)",1995,7,"OBS275364083",320.12
"Drymophila rubricollis",-54.633333,-24.466667,"Canindeyú","Estancia Itabó, Canindeyú (Alto Paraná)",1992,8,"OBS275394817",381.47
"Drymophila rubricollis",-55.8,-26.43,"Itapúa","Parque Nacional San Rafael, Dptos. Itapúa y Caazapá (Alto Paraná)",2016,2,"OBS376223156",144.71
"Drymophila rubricollis",-43.972132,-19.934455,"Minas Gerais","Santa Bárbara",2018,10,"OBS663907174",1100
"Drymophila rubricollis",-44.120935,-19.954632,"Minas Gerais","PARNA Serra do Gandarela/Santa Bárbara",2016,10,"OBS437956416",998
"Drymophila rubricollis",-43.672233,-20.04655,"Minas Gerais","BR-Minas Gerais-Santa Bárbara-Unnamed Road - -20,047x-43,672",2017,3,"OBS478688606",1352.71
"Drymophila rubricollis",-43.674474,-20.053522,"Minas Gerais","BR-Minas Gerais-Santa Bárbara - -20,054x-43,674 - 13 de mai de 2017 17:49",2017,5,"OBS498960250",1352.71
"Drymophila rubricollis",-43.674662,-20.054818,"Minas Gerais","BR-Minas Gerais-Santa Bárbara - -20,055x-43,675 - 13 de mai de 2017 17:50",2017,5,"OBS498968145",1352.71
"Drymophila rubricollis",-43.671975,-20.056259,"Minas Gerais","BR-Minas Gerais-Santa Bárbara - -20,056x-43,672 - 13 de mai de 2017 17:50",2017,5,"OBS500151915",1352.71
"Drymophila rubricollis",-43.670735,-20.056281,"Minas Gerais","BR-Minas Gerais-Santa Bárbara - -20,056x-43,671 - 13 de mai de 2017 17:50",2017,5,"OBS499244589",1352.71
"Drymophila rubricollis",-43.671839,-20.060578,"Minas Gerais","Parque Nacional da Serra do Gandarela - Santa Bárbara",2018,9,"OBS660172102",1352.71
"Drymophila rubricollis",-43.5333,-20.2608,"Minas Gerais","Ouro Preto, Vertente SW da Serra do Batatal",2008,3,"BBB735-13",1239.1
"Drymophila rubricollis",-43.510803,-20.434371,"Minas Gerais","PE do Itacolomi",2016,5,"OBS402705581",1320.48
"Drymophila rubricollis",-44.178,-21.999,"Minas Gerais","Bom Jardim ZA7 XRTE",2018,12,"OBS708355172",1282.84
"Drymophila rubricollis",-44.716667,-22.333333,"Minas Gerais","Itatiaia National Park",1987,10,"e7834ed9-1175-4fd8-8222-778f4039505b",1884.61
"Drymophila rubricollis",-44.756815,-22.373522,"Minas Gerais","PN do Itatiaia--Agulhas Negras Road (MG and RJ; 1700-2400m)",2013,11,"OBS487926949",1771.76
"Drymophila rubricollis",-45.375728,-22.426078,"Minas Gerais","Unnamed Road, Minas Gerais, BR (-22,426, -45,376)",2018,2,"OBS579599378",1306.16
"Drymophila rubricollis",-45.40233,-22.426929,"Minas Gerais","-22,427x-45,402 - 24 de fev de 2017 03:59",2017,2,"OBS470319679",1086.44
"Drymophila rubricollis",-45.376364,-22.427021,"Minas Gerais","BR-Minas Gerais-Itajubá - -22,427x-45,376 - 26/06/2016 21:18",2016,6,"OBS414351208",1306.16
"Drymophila rubricollis",-45.375484,-22.478525,"Minas Gerais","Estrada de acesso ao Pico dos Marins -22,479x-45,375 - 29 de dez de 2016 05:05",2016,12,"OBS452791602",960.09
"Drymophila rubricollis",-45.309404,-22.502901,"Minas Gerais","Delfim Moreira, Minas Gerais, BR (-22,503, -45,309)",2017,8,"OBS526155423",1350
"Drymophila rubricollis",-45.301567,-22.505143,"Minas Gerais","BR-Minas Gerais-Delfim Moreira Estrada Barreira - -22,505x-45,302 - 23 de abr de 2017 05:20",2017,4,"OBS495338940",1340.84
"Drymophila rubricollis",-45.294515,-22.50688,"Minas Gerais","MG-350, Minas Gerais, BR (-22,507, -45,295)",2018,2,"OBS581995427",1340.84
"Drymophila rubricollis",-45.293951,-22.506995,"Minas Gerais","BR-Minas Gerais-Delfim-Estrada Pico Dos Marins Moreira - -22,507x-45,294 - 26 de mar de 2017 04:39",2018,5,"OBS612120471",1340.84
"Drymophila rubricollis",-45.285581,-22.514155,"Minas Gerais","BR-Minas Gerais-Delfim Moreira - -22,514x-45,286 - 28/09/2016 08:37",2016,9,"OBS432745184",1285.94
"Drymophila rubricollis",-45.280202,-22.521239,"Minas Gerais","Minas Gerais, BR (-22,521, -45,28)",2018,2,"OBS573332955",1296.76
"Drymophila rubricollis",-45.281521,-22.52214,"Minas Gerais","BR-Minas Gerais-Delfim Moreira - -22,522x-45,282 - 18 de jul de 2017 09:00",2017,7,"OBS520188860",1296.76
"Drymophila rubricollis",-45.281696,-22.523481,"Minas Gerais","Estrada Bartira-22,523x-45,282 - 2 de jun de 2017 07:09",2018,5,"OBS619319641",1296.76
"Drymophila rubricollis",-45.282589,-22.523847,"Minas Gerais","BR-Minas Gerais-Delfim Moreira-Unnamed Rd - -22,524x-45,283",2018,1,"OBS568400735",1285.94
"Drymophila rubricollis",-45.291695,-22.524985,"Minas Gerais","BR-Minas Gerais-Delfim Moreira - Fazenda Bartira-22,525x-45,292 - 18 de jun de 2017 06:29",2017,6,"OBS512152942",1285.94
"Drymophila rubricollis",-45.283374,-22.525702,"Minas Gerais","BR-Minas Gerais-Delfim Moreira - -22,526x-45,283 - 11/09/2016 21:57",2016,9,"OBS429280686",1285.94
"Drymophila rubricollis",-45.263726,-22.534092,"Minas Gerais","Delfim Moreira -- MG-350 - -22,5341x-45,2637",2018,2,"OBS579430668",1424
"Drymophila rubricollis",-45.287359,-22.538043,"Minas Gerais","Delfim Moreira—Fazenda Bartira",2018,9,"OBS661796621",1415.43
"Drymophila rubricollis",-45.366077,-22.538209,"Minas Gerais","BR-Minas Gerais-Wenceslau Braz-126-656 Rodovia Juscelino Kubitscheck de Oliveira - -22,538x-45,366",2017,5,"OBS505757232",1218.08
"Drymophila rubricollis",-45.232507,-22.540341,"Minas Gerais","Estrada De Acesso Ao Pico Dos Marins -- Delfim Moreira",2018,9,"OBS665493507",1453.31
"Drymophila rubricollis",-45.179165,-22.541663,"Minas Gerais","Delfim Moreira--Estrada para o Pico dos Marins",2018,4,"OBS604739615",1487.37
"Drymophila rubricollis",-45.229579,-22.568917,"Minas Gerais","Piquete -- Trilha Do Pico Do Ataque.",2018,4,"OBS604164210",1401.49
"Drymophila rubricollis",-45.250094,-22.574376,"Minas Gerais","Estrada Barreira- Fazenda Da Onça. (-22,574, -45,25)",2017,9,"OBS535475777",1589.05
"Drymophila rubricollis",-45.260823,-22.57508,"Minas Gerais","BR-Minas Gerais-Delfim Moreira-Unnamed Road - -22,575x-45,261",2016,9,"OBS430817336",1826.39
"Drymophila rubricollis",-54.140131,-25.538298,"Misiones","Surucuá Reserva & Ecolodge",2012,1,"OBS528646055",228.09
"Drymophila rubricollis",-54.071617,-25.588898,"Misiones","Yacutinga Lodge",2001,4,"OBS227126558",232.25
"Drymophila rubricollis",-54.56865,-25.6004,"Misiones","Jardín de Picaflores",2006,10,"OBS277069068",172.65
"Drymophila rubricollis",-54.548761,-25.606856,"Misiones","600 hectáreas",2015,9,"OBS350575020",184.24
"Drymophila rubricollis",-54.591828,-25.618712,"Misiones","Reserva Karadya Misiónes, AR (-25.619, -54.592)",2018,9,"OBS660505782",179.94
"Drymophila rubricollis",-54.541846,-25.620892,"Misiones","Camino al Santuario",2018,9,"OBS664497573",194.92
"Drymophila rubricollis",-54.042912,-25.672151,"Misiones","Comandante Andresito",2014,4,"OBS505048299",278.23
"Drymophila rubricollis",-54.270867,-25.673562,"Misiones","Puerto Iguazu, Misiones",2012,1,"OBS689521147",257.79
"Drymophila rubricollis",-54.044544,-25.675934,"Misiones","NA",2013,1,"5948997",278.23
"Drymophila rubricollis",-54.419703,-25.676225,"Misiones","Parque Nacional Iguazu",2012,7,"OBS341195116",195.02
"Drymophila rubricollis",-54.449,-25.679,"Misiones","Iguazu, Parque Nacional Iguazu",2006,12,"KBARG282-07",191.3
"Drymophila rubricollis",-54.455452,-25.683303,"Misiones","PN Iguazú Área Cataratas",2018,6,"OBS630819845",191.3
"Drymophila rubricollis",-54.442663,-25.685082,"Misiones","Iguazu Falls, Argentina",2015,11,"OBS554502731",191.3
"Drymophila rubricollis",-54.325504,-25.693436,"Misiones","PN Iguazú--Ruta 101",2018,11,"OBS693747772",246.57
"Drymophila rubricollis",-54.393783,-25.697468,"Misiones","PN Iguazu--general area",2002,10,"OBS710384922",222.95
"Drymophila rubricollis",-54.443865,-25.701982,"Misiones","PN Iguazú",2004,2,"OBS368178464",205.09
"Drymophila rubricollis",-54.361841,-25.706157,"Misiones","(-25.706, -54.362)",2017,8,"OBS524369502",242.54
"Drymophila rubricollis",-54.372992,-25.706185,"Misiones","Ruta Nacional 101, Misiónes, AR (-25.706, -54.373)",2017,8,"OBS526675332",240.69
"Drymophila rubricollis",-54.320526,-25.790309,"Misiones","PP Uruzú y Reserva Forestal San Jorge (AICA MI03)",2016,9,"OBS431937928",338.25
"Drymophila rubricollis",-54.014365,-25.809511,"Misiones","PP Urugua-í (AICA MI02)--Seccional 101",2016,2,"OBS371974114",381.98
"Drymophila rubricollis",-54.169167,-25.835278,"Misiones","Uruzú",2015,9,"OBS340573421",314.34
"Drymophila rubricollis",-54.00306,-25.839797,"Misiones","NA",2011,11,"292393",409.05
"Drymophila rubricollis",-53.9645,-25.841833,"Misiones","Corredor Urugua-í Foerster (AICA MI04)",2012,11,"OBS263778069",377.84
"Drymophila rubricollis",-54.3915,-25.851833,"Misiones","Parque Provincial Urugua-i",2006,11,"bae99cfd-2f1c-4b60-b740-25e03318b257",231.92
